scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,1,100,True,True,2.2609967835,2.1208464709,2.9386161757,9.5926461944,8.3381925386,18.8896882073,0.090627690483,0.046455643603,0.025300361027,0.97016290644,0.33459653746,0.11195484288,2200.1254996154,2765.4886195382,11.0576965881,14.5860833507,11.6823140612,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,2,100,True,True,2.0691430203,2.2176861578,2.956338901,7.9180346147,9.1860511832,19.2274491443,0.11795893952,0.079071905443,0.054540273927,0.98582111789,0.37196523426,0.1383581355,2206.2125660242,2771.575685947,10.8020537965,12.5482954405,11.367958443,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,3,100,True,True,2.4084350687,2.1347378929,2.9798127382,11.1165508874,8.4548301453,19.6841302135,0.11321846668,0.07273434805,0.048256408158,0.98401885325,0.38722519259,0.14994334978,2285.9222788912,2851.285398814,12.0775845303,13.8769175137,10.6550530735,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,4,100,True,True,2.3440913377,2.1181941187,2.9341308536,10.4237967121,8.3161060191,18.8051515996,0.082552354257,0.04368562944,0.024602645974,0.96935522903,0.34296642541,0.11762596896,2237.3519597294,2802.7150796522,12.4104567489,15.9692630066,11.1498542837,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,5,100,True,True,2.4576378337,2.1858699492,3.0221338197,11.6771954588,8.8983863314,20.5350630903,0.12376339622,0.071069636532,0.042334173337,0.98184389328,0.38745351546,0.15012022665,2270.1516507991,2835.5147707219,10.5933362359,12.7568035422,10.9852989334,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,6,100,True,True,2.3514519683,2.1400831981,2.9081638618,10.5008054976,8.5001447957,18.3231238732,0.09578402165,0.058396037306,0.037117577528,0.97937052938,0.32623767978,0.10643102371,2198.8829851018,2764.2461050246,10.4574644468,12.9939095368,12.1370079501,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,7,100,True,True,2.5056822491,2.1900892494,2.9731585006,12.2519149731,8.9360106127,19.5535821653,0.12032865178,0.051974246259,0.023931790568,0.96853669095,0.33563641581,0.11265180362,2192.5609580457,2757.9240779685,7.8603967073,11.7282390309,12.3817988748,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,8,100,True,True,2.14112985,2.226245681,3.0001183452,8.5090461457,9.2650168741,20.0879140917,0.080327370415,0.053082416106,0.036592998031,0.97908390381,0.3742817396,0.1400868206,2206.3900181273,2771.7531380501,15.0099360585,17.4371429564,10.2130083201,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,9,100,True,True,2.232625344,2.1490142573,2.9680415378,9.3243135042,8.5764001055,19.4537827658,0.1048169216,0.06080066543,0.036783428175,0.97918901076,0.32592979051,0.10623022834,2188.9094344968,2754.2725544196,9.9499032132,12.3799925482,12.2361550339,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,10,100,True,True,2.3012191234,2.2208193946,3.0245041746,9.986349629,9.2148783945,20.5837962121,0.093564640616,0.061188665091,0.041537937202,0.98150527724,0.371601254,0.13808749198,2194.3018910363,2759.6650109591,13.3004085038,15.4429415494,10.6726508295,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,11,100,True,True,2.2226897766,2.1582431373,2.9425804448,9.2321298657,8.6559170342,18.9647206411,0.098279993549,0.046959347246,0.023919953508,0.96852163424,0.33205063819,0.11025762632,2195.1205094183,2760.4836293411,9.8174159646,13.6373991899,12.0396875843,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,12,100,True,True,2.2332680774,2.2289577441,2.9854387278,9.3303084783,9.2901782886,19.7951850298,0.1112698613,0.073085134683,0.049535662564,0.98442195318,0.36548924358,0.13358238717,2187.6084421558,2752.9715620786,10.8270739722,12.8282445573,11.4572216159,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,13,100,True,True,2.4176251998,2.2135502673,3.0382387599,11.2191843319,9.1481371401,20.8684564863,0.060535193606,0.041018232163,0.029292969412,0.97407247628,0.39804847248,0.15844258644,2211.7959501719,2777.1590700947,20.7939989966,23.4357566814,8.6420886977,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,14,100,True,True,2.2182486588,2.2214119093,2.9762927705,9.1912198001,9.2203399639,19.614964513,0.128205268,0.068732655154,0.03836618598,0.98002210555,0.33010614274,0.10897006547,2178.528281233,2743.8914011558,7.7698427092,10.3091183835,12.7598301067,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,15,100,True,True,2.3555183067,2.2026846158,2.9912976917,10.5435922604,9.0492747449,19.9115047269,0.12168860435,0.066260082573,0.037595373262,0.97962490383,0.34496090497,0.11899802596,2205.3286037649,2770.6917236877,8.777062676,11.2734268757,12.1303704276,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,16,100,True,True,2.3420456447,2.1339653673,2.9604604659,10.4024946202,8.4483010952,19.3068598594,0.075043558639,0.039683375491,0.022461038222,0.96657817054,0.3521061876,0.12397876735,2220.2396169589,2785.6027368817,14.1499046006,17.8891903576,10.5628486557,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,17,100,True,True,2.1893447158,2.1470827465,2.912189801,8.9293599291,8.5598506833,18.397040347,0.13937161171,0.07582627811,0.042777769896,0.98202718029,0.35541489765,0.12631974947,2251.8467689272,2817.20988885,8.1770698421,10.4360631132,12.249374147,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,18,100,True,True,2.1221213733,2.262995529,2.9801891409,8.3488296999,9.6118386271,19.6915407685,0.08254810077,0.059394023256,0.044260186415,0.98261317401,0.37293302496,0.1390790411,2171.5458970676,2736.9090169904,14.8907384652,16.9464965016,10.3904401999,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,19,100,True,True,2.2882675697,2.148577301,2.9321246,9.8578448503,8.5726534122,18.7674615179,0.077307413759,0.043024949147,0.025432981312,0.97031145238,0.35317757516,0.1247343996,2198.6411254453,2764.0042453681,13.5484394982,17.0502760495,10.7780384572,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,20,100,True,True,2.409910268,2.1389962606,2.9613850103,11.1329621169,8.4909106886,19.3247181621,0.091372404999,0.062300241852,0.04400342609,0.98251447793,0.35717244505,0.1275721555,2222.0973657715,2787.4604856943,13.0954056759,15.0685984728,10.9454758384,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,21,100,True,True,2.4384614405,2.179662598,3.0124606938,11.4554023588,8.8433220005,20.3373824751,0.13561919879,0.073709695619,0.041583878056,0.98152538543,0.37627077717,0.14157969775,2254.7667803711,2820.1299002939,9.4452401371,11.639661901,11.4503540766,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,22,100,True,True,2.4026184816,2.1142929954,2.9311433158,11.0520781883,8.2837270621,18.7490543372,0.10332945333,0.050406252097,0.026079081005,0.97101558305,0.34452665926,0.11869861894,2236.2973872996,2801.6605072224,10.1788562461,13.6285492077,11.783034697,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,23,100,True,True,2.2573595084,2.17782452,2.9644351152,9.5578184787,8.8270822145,19.3837505614,0.10487039682,0.063878235472,0.040429977476,0.98101287146,0.35911718426,0.12896515203,2170.7210038422,2736.084123765,12.6365660077,15.0487697134,18.9018181492,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,24,100,True,True,2.2313134303,2.1390754025,2.9573627218,9.3120888303,8.4915827022,19.2471446869,0.12045872677,0.076531990434,0.050155570873,0.98461009767,0.36077229246,0.13015664701,2246.7615127654,2812.1246326882,10.3773115048,12.162961064,11.6170206334,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,25,100,True,True,2.0616027255,2.1702459985,2.9128380066,7.8585548286,8.7604388302,18.4089692776,0.11825731264,0.063407683399,0.035511015474,0.9784673488,0.33361805166,0.11130100439,2186.829920047,2752.1930399698,8.3208778758,11.1001434727,12.515227232,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,26,100,True,True,2.0605290035,2.2702990616,3.0105131142,7.8501214535,9.6822959842,20.2978123502,0.093368010667,0.077065014167,0.065151461026,0.98808914932,0.34483324831,0.11890996914,2138.8044366625,2704.1675565853,12.9290855356,14.2220115771,11.4941570451,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,27,100,True,True,2.2335568663,2.2321602919,3.0069920109,9.333003357,9.3199782214,20.2264673354,0.11639030791,0.070907211864,0.044724270305,0.98278918455,0.35178088947,0.12374979419,2192.3038678147,2757.6669877375,9.8574977502,11.9423816296,11.840035459,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,28,100,True,True,2.3910058812,2.1628751295,2.9831218112,10.9244771448,8.6961041759,19.7493743272,0.1112360545,0.057218672251,0.030936043415,0.97539966814,0.34763596675,0.12085076538,2223.7620515348,2789.1251714576,9.756363449,12.6817980054,11.7609899476,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,29,100,True,True,2.2017595315,2.1510626018,2.9325793752,9.040907274,8.5939855314,18.7759984349,0.13969722497,0.084664417443,0.052845704091,0.98537647706,0.34588301788,0.11963506206,2255.5733885261,2820.9365084489,8.2336990616,10.0023822092,12.4379448012,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,30,100,True,True,2.2909999622,2.214559406,3.0334479843,9.8848171848,9.1573735389,20.768719495,0.11327527793,0.058367805216,0.031580257197,0.97588347376,0.3961329187,0.15692128927,2247.2448351137,2812.6079550365,11.2183535954,14.1033442616,10.5690766186,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,31,100,True,True,2.2584031923,2.1792961157,2.9590652627,9.5677990271,8.8400816738,19.2799416504,0.093912329127,0.061060213267,0.041222150193,0.981367543,0.3754618151,0.1409715746,2236.0344439612,2801.397563884,13.2481707157,15.4403075084,10.6903430185,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,32,100,True,True,2.5744534896,2.1840968738,3.0019300658,13.124142718,8.8826228001,20.1243407653,0.091568214839,0.070847801986,0.056353169406,0.98626775374,0.32986534016,0.10881114264,2166.7454410048,2732.1085609276,12.3404221222,13.7810919436,11.6901731638,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,33,100,True,True,1.8736022868,2.2096231349,2.9391263455,6.511711252,9.112281645,18.8993276147,0.082985204944,0.062529113932,0.048645975761,0.98414361592,0.31835843509,0.10135209319,2109.147574497,2674.5106944198,12.2739738653,14.1402853599,11.9931674477,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,34,100,True,True,2.3805943473,2.1978236875,2.9617356268,10.8113266379,9.0053936071,19.3314949164,0.10730063583,0.04887216275,0.02374130188,0.96829601718,0.35391575249,0.12525635986,2206.0152599051,2771.3783798279,9.3489674713,13.2781051085,11.7065148506,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,35,100,True,True,2.2651369915,2.1797303701,2.9496685575,9.6324440737,8.8439213513,19.0996222529,0.1067047073,0.058485127332,0.03356495305,0.97726113684,0.3271458681,0.10702441902,2171.6332063477,2736.9963262705,9.1110201451,11.9545264281,12.4390801414,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,36,100,True,True,2.2830054356,2.2361313558,3.0551405582,9.8061077918,9.3570620326,21.2241685492,0.11483909657,0.063758049523,0.036913410109,0.97926009029,0.3919975301,0.1536620636,2240.8560782004,2806.2191981232,11.4920370284,13.9246741264,10.6599532128,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,37,100,True,True,2.4172967192,2.1903906937,3.0226647988,11.2154996529,8.9387047281,20.5459696753,0.12243828664,0.062219718242,0.03312652135,0.9769706165,0.36150135693,0.13068323106,2232.1235334532,2797.486653376,9.3921012279,12.1473561808,11.6346861239,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,38,100,True,True,2.2769197555,2.1211588729,2.9150509806,9.746612176,8.3407978135,18.4497529583,0.076422987206,0.046795036052,0.030154841092,0.97478594678,0.32507222943,0.10567195434,2180.4342536923,2745.7973736151,12.8958789683,15.8163005101,11.4923144197,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,39,100,True,True,2.3593926976,2.1683682698,2.9624734571,10.5845214948,8.7440045376,19.3457635421,0.1253655351,0.075856768943,0.047428980684,0.98374687417,0.34986396996,0.12240479748,2229.2795115894,2794.6426315122,9.2430824964,11.301411207,12.060497115,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,40,100,True,True,2.1663776101,2.1652794823,2.9192508011,8.7266155137,8.7170378344,18.52740155,0.094683489889,0.05260474805,0.030729289409,0.97524011627,0.36610843565,0.13403538665,2231.8529158971,2797.21603582,11.8005571009,14.8456679114,11.0735893078,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,41,100,True,True,2.2822375997,2.1557852654,2.9685348947,9.7985811997,8.6346680233,19.4633827916,0.1226141126,0.063706884326,0.034611477292,0.97792616928,0.33854167764,0.1146104675,2219.5989325156,2784.9620524384,8.5254982913,11.2138509227,12.2702589258,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,42,100,True,True,2.3405549422,2.1399242759,2.9445201486,10.3869991481,8.4987940413,19.0015422815,0.10368707264,0.05307259223,0.028662974902,0.9735255681,0.31695553396,0.10046081051,2178.3438748863,2743.7069948091,8.8630713936,12.0810515653,12.6251671029,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,43,100,True,True,2.1925821145,2.1670379029,2.975873674,8.9583146705,8.7323795378,19.6067456737,0.096889016998,0.049967139399,0.027262387938,0.97222159941,0.35937761379,0.1291522693,2215.0588682001,2780.4219881229,11.1667448232,14.5135719335,11.226209172,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,44,100,True,True,2.3441492302,2.2443579383,3.0455978622,10.4244001895,9.4343561728,21.022596063,0.093843701332,0.06274418273,0.04347569948,0.98230784718,0.38757746271,0.1502162896,2218.7234509178,2784.0865708406,14.1236762724,16.1298824683,10.2178804542,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,45,100,True,True,2.2090805767,2.2056807205,3.0139675011,9.1073390423,9.0764279761,20.3680500909,0.098201548538,0.064954739442,0.044489835232,0.98270072895,0.39797766343,0.15838622059,2256.1937832073,2821.5569031301,13.8626111553,15.8347325206,10.0988273183,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,46,100,True,True,2.2244073843,2.0901392751,2.8807493212,9.2480006691,8.0860412697,17.8276267951,0.11200010984,0.05801242077,0.031553333476,0.97586364789,0.31280709097,0.097848276159,2203.0247114693,2768.3878313921,8.2619078168,11.2188813414,12.8585891364,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,47,100,True,True,2.0542659867,2.1168440425,2.9489156925,7.8011096521,8.3048862177,19.0852482268,0.090222043643,0.045904721318,0.024841835423,0.96963701284,0.37844648138,0.14322173927,2272.2727806747,2837.6359005975,13.2051455791,16.6624795115,10.395513835,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,48,100,True,True,2.1460095271,2.1914303682,2.9399697573,8.5506690135,8.9480029047,18.9152742539,0.099415088115,0.056264774472,0.033352178098,0.97712096353,0.33499097636,0.11221895425,2162.775395154,2728.1385150768,9.9101264283,12.8397441588,12.1315189407,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,49,100,True,True,2.2821601412,2.1564693802,2.9166123117,9.7978222464,8.6405771491,18.4785816316,0.083656034536,0.03793858437,0.018662192416,0.96017667812,0.36383201813,0.13237373742,2233.5259068196,2798.8890267424,12.320087516,17.0335608811,10.74242693,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,50,100,True,True,2.1594404895,2.2041049236,2.9755666532,8.6662874226,9.0621366321,19.6007269174,0.096045777848,0.058294405815,0.036896702999,0.97925085796,0.34803409156,0.12112772888,2187.0556540524,2752.4187739752,11.3378341823,13.9336974871,11.4377251587,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,51,100,True,True,2.1315424275,2.1733998272,2.9821630991,8.4278561485,8.7881113686,19.7304494366,0.12603045133,0.094315509074,0.072127780882,0.98922271918,0.3522314705,0.12406700881,2216.2540211954,2781.6171411182,10.1797808392,11.3683287598,11.8971904819,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,52,100,True,True,2.3023422528,2.1717419923,2.9933107433,9.9975718932,8.7735542003,19.9516279863,0.11785243271,0.061087340847,0.033172156902,0.97700118231,0.35064775658,0.1229538492,2219.6862450717,2785.0493649945,9.5613488182,12.2857012938,11.8869815835,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,53,100,True,True,2.1692113583,2.1517829917,2.9382203956,8.7513796153,8.6001787825,18.8822135248,0.065667911208,0.024360241416,0.010408561818,0.93177193181,0.36200091628,0.13104466339,2203.8007838564,2769.1639037792,14.2431559493,21.7874611136,10.1569184923,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,54,100,True,True,2.1109087061,2.1666918938,2.921669779,8.2557399182,8.7293585776,18.5722731743,0.11581060628,0.060399224309,0.033008232747,0.9768908843,0.36645570839,0.13428978621,2249.0832740973,2814.4463940201,9.9501703802,12.8009623472,11.4219862166,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,55,100,True,True,2.4531084336,2.2251403676,2.9892797146,11.6244243692,9.2547817845,19.8713642825,0.12058050064,0.058880669367,0.030253722952,0.97486568673,0.35963264608,0.12933564013,2213.2205146687,2778.5836345915,8.9226149449,12.0677983583,11.7802518966,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,56,100,True,True,2.1417376803,2.1876633941,2.9667336376,8.5142197737,8.9143594163,19.4283557911,0.095078244218,0.057977938211,0.036869693806,0.9792361214,0.34257566468,0.11735808603,2186.843875054,2752.2069949768,11.5763401781,14.0562437376,11.5594467274,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,57,100,True,True,2.2283970613,2.1659714356,2.9497337597,9.2849709057,8.7230717046,19.1008676314,0.090264239852,0.050649837919,0.029921957877,0.97459727277,0.35408173715,0.12537387658,2204.3833529392,2769.746472862,11.9096820529,14.9996577881,11.2542331434,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,58,100,True,True,2.3833881632,2.188675942,2.9849331919,10.8415737264,8.9233902035,19.785180381,0.12342329457,0.075043809524,0.047157049416,0.98365542862,0.35686811018,0.12735484806,2214.8157475644,2780.1788674872,8.8830609678,10.882283465,11.8201417764,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,59,100,True,True,2.2197120645,2.2080328947,2.9827584982,9.2046801301,9.0978024442,19.7422004261,0.10494053448,0.053033466078,0.028297926171,0.97319769468,0.32854636485,0.10794271386,2185.5361247162,2750.899244639,9.3199378975,12.5808945788,12.2557744172,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,60,100,True,True,1.9700070306,2.199392152,2.9427086056,7.1707269024,9.0195293299,18.9671513304,0.092466253671,0.037627372215,0.016755690251,0.95594101757,0.31704431992,0.10051710079,2141.5433221069,2706.9064420297,8.920114966,14.2568104919,12.5094062865,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,61,100,True,True,2.1595013984,2.1546411662,2.9061005301,8.6668152929,8.6247947558,18.2853561675,0.088536822622,0.054088551945,0.034554615752,0.97789078727,0.32577535565,0.10612958235,2163.1017783263,2728.4648982491,11.1393546912,13.8635428293,11.9632685457,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,62,100,True,True,2.2405668918,2.1277473704,2.9016058828,9.3986578,8.3959325671,18.2033543642,0.096416448786,0.055855609066,0.033867772825,0.97745755361,0.33852347229,0.11459814129,2206.8201279839,2772.1832479067,10.8793575485,13.6312258672,11.7645805448,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,63,100,True,True,2.3634666053,2.1654640479,2.9173008838,10.6277298118,8.7186468479,18.4913098477,0.13649288726,0.08291043542,0.051896092002,0.98511483272,0.35863966408,0.12862240865,2248.9920418644,2814.3551617872,8.6553939247,10.4565535736,12.1050294609,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,64,100,True,True,2.4328603653,2.2073448467,3.0092324466,11.3914191437,9.0915448724,20.2718342376,0.07636416215,0.039139397102,0.021532469992,0.96521132888,0.35249034016,0.1242494399,2182.7534991398,2748.1166190626,13.2458739132,17.3503023464,10.7964776597,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,65,100,True,True,2.1258036038,2.1082400299,2.8796394438,8.3796286848,8.2337373932,17.8078512907,0.1039689373,0.05606252888,0.031735450253,0.97599714998,0.34401848519,0.11834871815,2225.2325623482,2790.595682271,9.9351249553,12.9314615084,11.8692017542,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,66,100,True,True,2.3241768783,2.1538473101,2.9648298176,10.2182657472,8.6179506272,19.3914028857,0.10472573363,0.063807076034,0.040396917942,0.98099777354,0.36005358413,0.12963858344,2214.8756512121,2780.2387711349,11.2871497374,13.5638059739,11.325461158,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,67,100,True,True,2.1184661848,2.1476045311,2.9495806304,8.3183688573,8.5643182478,19.097942951,0.11509500261,0.060735664009,0.033559313662,0.9772575069,0.321804245,0.1035579721,2181.6695189798,2747.0326389026,8.3468403708,11.162943731,12.716176944,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,68,100,True,True,2.3810884815,2.1793985374,2.9763072349,10.8166702037,8.8409871361,19.6152482333,0.12141467414,0.058571798479,0.029756146919,0.97446136035,0.3672124716,0.1348449993,2243.8888565971,2809.2519765199,9.4572842002,12.553048799,11.5016041157,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,69,100,True,True,2.4634489677,2.2174477354,3.0139530075,11.7452507541,9.1838612847,20.367754887,0.11225756426,0.06087766002,0.034525153334,0.97787273097,0.33513780156,0.11231734604,2175.0252457903,2740.3883657131,9.253714812,11.9188274303,12.1575321845,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,70,100,True,True,2.3992320573,2.2379023681,3.0173123617,11.0147144623,9.373648187,20.4362924463,0.10578653719,0.060862760912,0.036531149487,0.97904979267,0.33553898409,0.11258640984,2174.0252162617,2739.3883361845,10.0302199083,12.5459673134,12.0042957583,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,71,100,True,True,2.2247210565,2.1460725308,2.9513076754,9.2509019648,8.5512077544,19.1309544567,0.10890140901,0.049155888155,0.023669213282,0.96820403099,0.33800515351,0.1142474838,2204.5067689699,2769.8698888927,8.9448608774,12.7979607937,12.0829272652,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,72,100,True,True,2.2952125227,2.1597249185,2.97864962,9.926545404,8.6687527166,19.6612485541,0.077826043808,0.051274726237,0.035294171565,0.97833902388,0.33376458492,0.11139879815,2181.7737931032,2747.1369130261,13.8067332408,16.18719911,10.8264103199,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,73,100,True,True,2.4321214486,2.0994479835,2.9623673057,11.3830049435,8.1616632957,19.3437100706,0.0984210085,0.060087899283,0.038202201266,0.97993872745,0.340439051,0.11589874745,2244.9145250584,2810.2776449812,11.7057118596,13.8734790558,11.5688081426,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,74,100,True,True,2.2744302775,2.1565388778,2.9764618602,9.7223783763,8.6411776693,19.6182814829,0.12836427978,0.071808698949,0.041693197566,0.98157245367,0.3327781144,0.11074127342,2208.3176602636,2773.6807801864,8.2631885248,10.4954320729,12.6167093451,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,75,100,True,True,2.2679571042,2.1647799915,2.9868904693,9.6596469909,8.7126848415,19.8239433919,0.10490464656,0.059567125586,0.03533601584,0.97836406043,0.33146125747,0.10986656521,2190.8940747129,2756.2571946357,9.940665576,12.4860248689,12.1251505884,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,76,100,True,True,2.1907263353,2.1439644167,2.9509839996,8.9417054325,8.5331998206,19.1247632325,0.087248005909,0.056422414572,0.03800489989,0.97983763478,0.38662170467,0.14947634253,2258.6073869641,2823.9705068869,14.8314789856,17.0634875092,10.0143475521,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,77,100,True,True,2.0958200104,2.1570654258,2.9317511407,8.1321066486,8.645728862,18.7604539439,0.098094077678,0.041480335849,0.018999290596,0.96084243972,0.37034954797,0.13715878768,2249.2234005389,2814.5865204617,11.4338242187,16.0388180286,10.8304604427,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,78,100,True,True,2.7213601198,2.1580574423,3.0128457937,15.2009833495,8.6543098227,20.3452159083,0.12497391147,0.076060976179,0.047821453072,0.98387704814,0.370315698,0.13713371619,2257.2117116656,2822.5748315884,10.2830624533,12.1342156951,11.3979261972,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,79,100,True,True,2.2241947729,2.137791236,2.9089425812,9.2460346479,8.4806850945,18.3373980022,0.13176721682,0.079954408141,0.050046951358,0.9845775132,0.37081817654,0.13750612005,2273.4163521783,2838.7794721011,9.5068375852,11.4120317075,11.637555211,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,80,100,True,True,2.2935301596,2.137856901,2.9923067669,9.9098593907,8.4812419973,19.9316070732,0.082064433462,0.057863045537,0.042322119748,0.98183858363,0.35420389865,0.12546040182,2222.436315989,2787.7994359118,14.880651469,16.7141331886,10.5700352531,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,81,100,True,True,2.2272046725,2.1311247971,2.9275702999,9.2739062082,8.4243371544,18.6821832053,0.10498088817,0.063992964243,0.040528910235,0.9810579089,0.34020130795,0.11573692993,2226.7033835983,2792.0665035211,9.7186755493,11.8821816654,11.6844115918,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
